210,103.5
187,103.9
99,104.6
166,105.2
34,105.6
316,105.9
363,106.6
13,106.8
346,106.9
258,107.3
362,108.8
159,108.8
221,108.9
210,109.2
187,109.2
99,110.4
62,110.7
262,110.8
166,111.2
316,111.6
34,111.7
363,112.4
365,112.5
13,112.5
346,112.6
258,113.6
159,114.7
362,114.8
221,114.8
187,115.2
210,115.7
62,116.9
99,116.9
262,117.3
166,117.9
316,117.9
34,118.5
13,119.0
363,119.0
365,119.2
346,119.2
258,120.7
111,121.1
159,121.5
221,121.6
362,121.6
187,122.0
210,122.9
62,124.0
99,124.4
262,124.7
316,125.1
166,125.5
152,125.9
34,126.2
363,126.3
13,126.4
346,126.7
365,126.7
111,128.4
258,128.9
159,129.2
362,129.5
221,129.5
187,129.9
210,132.7
62,132.7
99,133.3
152,133.4
316,134.8
34,135.0
262,135.5
13,135.6
363,135.7
365,136.4
346,136.8
166,137.7
111,137.9
159,138.3
362,140.0
187,140.8
221,141.2
152,142.2
34,145.6
62,145.9
13,148.2
365,148.9
159,149.4
363,149.8
152,153.6
99,154.1
346,154.8
111,155.9
362,156.7
34,159.0
159,165.6
152,174.0
159,174.6
34,175.4
159,180.6
152,180.7
34,181.4
159,187.1
152,187.4
34,188.8
159,195.3
34,195.6
152,195.9
34,204.9
159,208.5
187,265.4
210,267.8
99,269.0
316,269.9
187,271.3
363,271.6
13,273.5
210,274.7
166,275.6
99,275.9
316,276.8
187,278.1
363,278.7
221,278.8
13,280.3
210,281.9
166,283.8
99,284.0
316,285.1
187,286.0
221,287.1
363,287.5
13,288.7
210,291.3
99,293.6
166,294.6
187,295.0
316,296.2
221,297.0
363,297.8
13,298.9
99,308.2
13,323.6
187,648.3
210,648.3
99,649.3
166,649.9
316,650.2
34,650.3
13,650.9
363,650.9
346,651.0
258,651.7
362,652.3
159,652.7
221,652.8
210,653.5
262,653.6
187,653.7
62,654.3
365,654.6
99,655.2
34,655.6
316,655.9
166,655.9
13,656.6
363,656.7
346,656.8
61,657.5
362,657.7
258,657.9
207,658.2
159,658.5
221,658.8
262,659.3
210,659.4
187,659.8
62,660.6
365,660.6
111,660.6
34,661.6
99,661.7
316,662.3
166,662.6
152,663.1
13,663.1
363,663.2
346,663.4
61,663.5
362,663.7
207,664.5
258,664.9
159,665.2
221,665.6
262,665.8
210,665.9
187,666.7
365,667.4
111,667.5
62,667.7
34,668.4
99,669.0
316,669.7
152,670.1
61,670.4
13,670.4
166,670.5
362,670.6
363,670.7
346,670.9
207,671.7
159,672.9
258,673.2
221,673.6
262,674.1
187,674.7
365,675.8
111,675.9
34,676.2
210,676.4
62,677.1
152,678.5
99,678.6
61,679.0
362,680.2
13,680.5
207,681.3
159,681.8
363,681.9
346,682.4
316,683.5
34,685.9
365,688.2
152,690.6
61,692.0
159,692.7
362,695.4
34,698.6
159,708.3
159,719.8
34,720.6
159,725.8
34,726.6
159,732.5
34,732.6
187,734.2
34,740.1
187,740.4
159,741.4
187,747.9
34,751.3
187,756.6
41,761.8
187,770.0
41,770.4
41,780.0
41,791.0
41,799.3
41,805.9
99,812.3
41,812.3
210,813.6
316,814.4
13,815.1
363,815.2
346,815.7
362,815.7
166,817.3
99,819.3
41,820.5
316,821.0
210,821.1
363,822.1
13,822.2
362,822.4
346,822.5
221,823.5
262,825.7
166,825.8
99,827.1
316,829.4
362,830.2
13,830.2
363,830.5
210,830.5
346,830.9
221,832.1
262,834.9
99,836.5
166,836.7
362,839.7
316,840.1
13,840.2
363,840.6
346,840.8
221,842.3
210,848.3
187,890.4
34,892.2
187,896.0
34,898.4
159,899.0
365,900.8
61,901.3
187,902.5
34,905.5
159,905.9
365,908.3
61,909.2
187,910.1
34,913.8
159,913.9
365,917.1
61,918.4
187,920.0
159,923.1
34,923.5
365,928.3
61,930.9
159,934.8
34,938.0
159,952.9
187,1273.0
210,1273.0
99,1274.3
34,1274.5
316,1274.6
166,1274.8
363,1275.3
362,1275.6
13,1275.7
346,1275.9
262,1276.5
258,1276.7
221,1276.9
365,1277.5
159,1277.8
187,1278.1
210,1278.4
62,1279.2
207,1279.5
61,1279.6
316,1279.8
34,1280.0
99,1280.2
166,1280.8
363,1281.1
362,1281.1
13,1281.4
346,1281.6
262,1282.2
221,1282.8
258,1282.9
365,1283.5
187,1283.8
159,1283.8
210,1284.0
111,1285.2
62,1285.3
61,1285.5
207,1285.6
316,1285.7
99,1285.7
34,1286.2
346,1286.9
362,1287.1
166,1287.4
152,1287.5
363,1287.7
13,1287.9
262,1288.7
41,1289.4
221,1289.5
258,1289.9
210,1290.1
187,1290.3
365,1290.3
159,1290.6
99,1291.9
111,1292.1
61,1292.2
62,1292.3
316,1292.5
207,1292.6
34,1293.2
346,1293.2
362,1294.3
152,1294.5
363,1295.2
13,1295.3
166,1295.5
41,1296.2
262,1297.2
221,1297.8
187,1298.0
159,1298.5
365,1298.8
258,1299.3
99,1299.7
210,1300.0
111,1300.8
34,1301.4
61,1301.5
346,1301.9
62,1302.0
207,1302.5
152,1303.0
316,1303.3
41,1304.4
362,1304.8
13,1305.8
363,1306.2
159,1307.6
34,1311.6
365,1312.7
41,1314.9
152,1315.9
346,1317.9
159,1318.8
34,1324.6
159,1334.9
159,1344.6
34,1349.7
159,1350.5
34,1355.6
159,1357.2
187,1360.1
34,1361.9
316,1362.9
159,1364.3
210,1365.2
187,1366.2
362,1367.3
312,1368.6
34,1369.4
316,1370.5
187,1373.5
159,1374.6
210,1375.3
312,1375.3
362,1375.8
34,1380.3
316,1382.0
187,1382.5
312,1383.1
362,1386.6
312,1393.1
99,1438.1
13,1439.8
346,1439.9
363,1439.9
316,1441.4
210,1442.2
365,1442.3
187,1442.4
221,1442.4
262,1443.9
99,1444.4
13,1446.0
346,1446.4
363,1447.0
362,1447.6
316,1448.2
365,1448.8
221,1449.7
187,1449.9
210,1450.9
262,1451.2
99,1451.5
13,1453.4
346,1454.0
363,1455.6
362,1455.8
365,1457.0
316,1457.6
221,1458.9
187,1459.0
99,1460.0
262,1461.5
13,1462.9
346,1463.9
363,1466.8
365,1468.3
362,1469.7
187,1470.6
221,1479.9
34,1516.5
210,1518.7
316,1520.2
166,1520.3
159,1520.7
34,1521.9
187,1522.7
210,1525.8
316,1527.0
166,1527.0
159,1527.1
346,1527.6
111,1527.6
258,1527.9
34,1528.3
362,1529.4
187,1529.5
61,1534.2
312,1534.3
159,1534.6
111,1535.3
166,1535.4
34,1535.7
258,1535.8
346,1535.9
210,1536.5
316,1536.8
207,1537.3
187,1538.0
362,1538.2
312,1542.4
61,1542.9
159,1543.4
111,1544.3
34,1544.5
258,1545.9
346,1546.9
207,1547.1
166,1547.9
187,1548.9
362,1554.0
159,1554.3
312,1555.3
34,1556.4
61,1561.1
111,1562.6
159,1569.8
187,1897.9
210,1898.0
316,1899.2
99,1899.3
34,1899.5
166,1899.9
13,1900.2
363,1900.3
346,1900.5
362,1900.6
262,1901.4
258,1901.8
221,1901.9
159,1902.3
365,1902.3
210,1903.0
187,1903.0
62,1903.6
61,1903.8
316,1904.1
207,1904.3
99,1904.5
34,1904.7
13,1905.3
166,1905.4
346,1905.5
362,1905.6
363,1906.1
111,1906.8
262,1906.8
258,1907.2
221,1907.3
159,1907.7
365,1907.7
41,1907.8
187,1908.3
312,1908.4
210,1908.7
316,1909.6
61,1909.7
242,1909.8
62,1909.9
34,1910.3
99,1910.4
207,1910.5
152,1910.6
13,1911.2
362,1911.2
346,1911.3
166,1911.4
105,1911.6
111,1912.7
363,1912.7
241,1912.9
262,1912.9
258,1913.1
221,1913.4
365,1913.8
312,1913.9
159,1914.0
41,1914.2
187,1914.4
210,1915.1
316,1916.0
242,1916.1
90,1916.4
61,1916.5
34,1916.7
62,1917.0
99,1917.1
152,1917.4
207,1917.5
362,1917.9
13,1918.1
346,1918.2
105,1918.4
166,1918.8
73,1919.6
111,1919.7
241,1919.7
363,1920.5
221,1921.0
312,1921.1
159,1921.1
258,1921.1
262,1921.3
365,1921.4
41,1921.5
187,1921.5
90,1923.5
242,1923.6
34,1924.2
316,1925.1
152,1925.5
99,1926.2
61,1926.4
105,1926.6
362,1927.1
241,1927.3
62,1927.4
13,1927.4
73,1927.5
346,1928.1
207,1929.7
159,1929.7
41,1930.8
90,1931.8
210,1932.2
365,1932.2
363,1932.6
312,1932.7
111,1933.1
242,1933.4
34,1933.4
187,1933.8
241,1936.3
105,1936.7
73,1937.8
152,1939.3
159,1940.1
362,1942.1
90,1942.1
13,1943.1
34,1945.2
241,1947.4
41,1948.5
242,1948.9
73,1951.7
105,1952.3
159,1953.5
90,1956.5
90,1970.7
159,1971.9
90,1977.1
159,1977.8
34,1980.3
90,1983.4
187,1983.8
159,1984.2
316,1984.6
34,1986.5
187,1990.5
316,1992.0
90,1992.1
159,1992.5
34,1994.2
187,1999.1
316,2002.2
34,2004.8
159,2006.7
187,2062.0
99,2062.6
210,2062.7
316,2064.1
13,2064.2
362,2064.2
346,2064.3
363,2065.2
365,2065.4
166,2066.3
262,2066.9
221,2067.3
187,2068.0
34,2068.2
99,2068.8
210,2069.7
362,2070.4
13,2070.7
346,2070.9
316,2071.1
365,2072.1
312,2072.3
363,2072.6
166,2073.9
221,2074.6
262,2074.7
187,2075.1
34,2075.2
99,2076.0
362,2077.9
13,2078.4
210,2078.7
346,2078.7
312,2079.7
316,2079.8
365,2080.0
363,2081.1
221,2083.2
34,2083.8
187,2083.8
166,2084.3
262,2085.0
99,2085.0
13,2088.3
362,2088.5
312,2090.2
346,2090.4
365,2090.8
363,2092.5
34,2094.8
221,2102.1
187,2142.5
316,2144.3
159,2145.4
210,2147.4
362,2148.2
187,2148.5
99,2149.6
34,2150.7
316,2150.9
258,2151.6
159,2151.7
61,2152.1
187,2155.8
362,2156.1
210,2156.5
111,2156.6
99,2157.4
34,2158.4
159,2159.1
316,2159.8
61,2160.7
258,2161.0
187,2164.8
111,2165.0
362,2166.1
99,2166.5
159,2167.8
34,2167.9
61,2170.8
210,2171.7
258,2174.6
111,2176.3
99,2178.6
159,2178.8
34,2181.1
159,2195.3
210,2522.7
187,2522.9
316,2523.8
99,2523.9
34,2524.3
13,2524.9
166,2524.9
346,2524.9
362,2524.9
363,2525.1
262,2525.5
365,2525.8
221,2526.0
159,2526.8
258,2526.9
210,2527.8
187,2528.1
61,2528.4
207,2528.6
62,2528.7
316,2528.8
99,2529.2
111,2529.3
34,2529.9
362,2530.0
346,2530.2
13,2530.3
166,2530.7
363,2530.9
262,2531.0
365,2531.2
221,2531.4
242,2532.1
241,2532.5
159,2532.5
312,2532.7
258,2533.0
105,2533.4
41,2533.4
210,2533.6
187,2534.0
61,2534.3
316,2534.3
207,2534.7
62,2534.8
99,2535.2
111,2535.2
362,2535.9
152,2536.0
346,2536.2
34,2536.3
13,2536.4
262,2537.2
365,2537.3
166,2537.4
363,2537.5
221,2537.7
242,2538.3
159,2538.8
241,2538.9
312,2539.0
41,2539.9
258,2540.0
105,2540.0
210,2540.3
187,2540.7
316,2540.8
61,2541.0
207,2541.8
62,2541.9
111,2542.0
99,2542.1
362,2542.8
152,2542.9
346,2543.3
34,2543.3
13,2543.6
365,2544.8
221,2545.2
242,2545.5
363,2545.5
359,2545.5
262,2545.7
241,2546.2
159,2546.2
166,2546.5
41,2547.1
312,2547.7
105,2548.2
187,2549.0
316,2550.5
61,2550.8
152,2551.4
34,2551.7
99,2551.7
362,2552.5
111,2552.6
62,2552.6
13,2553.2
207,2553.4
359,2553.5
346,2554.1
159,2554.9
241,2555.0
365,2555.6
242,2555.7
41,2556.5
363,2557.6
105,2560.0
258,2561.1
34,2562.0
359,2562.8
159,2565.4
221,2566.3
241,2566.8
152,2568.7
13,2573.2
359,2574.1
34,2575.1
41,2577.6
159,2578.9
359,2593.0
159,2596.6
359,2599.3
34,2601.0
159,2602.5
359,2606.7
34,2606.9
187,2607.4
159,2608.9
210,2609.2
316,2610.7
187,2613.3
34,2613.5
99,2614.1
359,2614.8
159,2616.9
346,2617.8
316,2618.1
210,2618.9
187,2620.2
99,2622.2
34,2622.3
346,2628.2
187,2628.5
316,2628.7
159,2629.5
359,2632.3
99,2635.4
346,2646.3
210,2687.4
362,2687.8
316,2688.0
187,2688.0
13,2688.2
365,2688.6
363,2689.5
221,2689.9
262,2690.6
166,2693.1
187,2694.2
362,2694.3
316,2694.6
210,2694.6
13,2694.9
365,2695.2
34,2696.1
363,2696.7
221,2696.8
312,2698.5
262,2698.5
187,2701.3
166,2701.3
362,2702.1
13,2702.9
316,2703.0
365,2703.1
34,2703.6
210,2704.3
363,2705.0
221,2705.0
312,2706.3
262,2708.9
187,2710.1
166,2711.6
362,2712.1
13,2712.5
34,2712.9
365,2713.6
363,2716.9
221,2718.2
312,2720.4
34,2724.9
99,2766.0
187,2767.2
346,2767.9
316,2768.4
159,2769.8
210,2770.7
362,2772.0
99,2772.1
187,2773.5
346,2774.6
316,2775.2
159,2776.1
258,2776.5
34,2778.5
242,2779.2
99,2779.4
210,2779.6
362,2779.8
187,2781.1
111,2781.3
90,2782.1
13,2782.1
346,2783.0
159,2783.6
316,2784.4
258,2785.4
34,2787.1
242,2787.1
99,2787.9
362,2789.5
90,2789.6
61,2790.0
111,2790.0
187,2790.3
13,2791.7
159,2792.4
210,2792.9
346,2793.7
242,2797.7
34,2798.1
258,2799.3
90,2800.4
61,2802.4
159,2803.2
111,2807.6
13,2807.9
34,2817.0
159,2818.0
187,3148.3
210,3148.5
316,3149.1
34,3149.9
99,3149.9
362,3150.6
346,3150.7
13,3150.7
166,3150.7
262,3151.4
363,3151.6
365,3151.7
221,3152.0
258,3152.3
159,3153.1
312,3154.5
61,3155.2
111,3156.1
207,3157.0
62,3157.6
242,3161.1
41,3164.3
90,3164.5
73,3164.7
241,3173.5
187,3228.5
210,3228.7
316,3229.2
34,3230.1
99,3230.3
362,3230.9
346,3231.0
13,3231.2
166,3231.4
262,3231.9
365,3232.1
221,3232.7
363,3233.0
258,3233.0
159,3234.2
312,3234.9
61,3237.6
111,3238.3
207,3248.3
187,3308.6
210,3308.9
316,3309.3
34,3310.3
99,3310.6
362,3311.1
346,3311.3
13,3311.6
166,3311.8
262,3312.2
365,3312.5
221,3313.1
258,3313.6
363,3313.6
159,3314.9
312,3315.4
61,3319.5
111,3320.5
187,3388.7
210,3388.9
316,3389.4
