1,137.0
5,140.4
6,145.1
3,145.5
2,149.6
7,151.8
6,152.4
3,153.4
1,154.9
5,157.5
2,162.6
6,165.2
3,167.9
7,173.2
1,180.8
6,185.8
5,188.9
2,192.1
3,192.4
6,212.2
3,218.2
1,219.0
7,220.4
5,221.8
4,225.4
2,227.1
0,229.3
6,232.6
3,263.6
6,272.6
1,276.9
2,285.7
5,296.3
7,298.7
6,300.8
2,302.8
3,303.5
7,308.2
6,309.7
1,310.1
2,311.6
3,314.7
5,322.0
6,332.5
7,337.1
2,346.8
3,362.0
6,363.5
1,373.6
7,381.4
2,389.4
6,402.3
5,425.6
3,431.5
7,444.3
2,452.7
6,457.4
1,666.6
5,667.2
6,668.9
3,670.8
2,674.2
6,674.5
7,674.6
3,677.5
1,678.2
6,678.9
5,679.1
2,679.4
7,680.3
6,684.5
3,685.0
2,685.7
7,686.3
1,686.6
5,687.2
4,687.6
0,689.3
6,693.5
2,697.1
3,697.6
1,697.8
6,699.7
7,700.7
5,706.5
6,717.8
2,718.1
7,725.4
3,728.6
1,735.2
6,736.4
2,742.2
6,750.6
5,751.1
3,751.1
1,752.3
7,754.8
6,758.0
3,758.6
5,762.6
2,764.0
6,765.4
1,767.3
3,768.6
5,781.9
6,787.4
7,791.4
2,792.8
3,807.7
6,811.1
1,820.8
2,829.5
6,838.6
7,839.3
5,846.2
1,846.5
2,847.2
6,848.9
3,849.0
1,851.8
7,852.0
0,852.6
5,854.0
2,857.4
6,857.5
4,858.6
1,861.1
3,863.6
7,867.4
0,867.5
5,871.0
1,875.4
6,883.1
2,888.9
4,892.3
1,900.2
6,911.1
7,912.0
5,913.4
0,917.2
3,923.2
1,923.8
2,926.2
6,935.3
2,944.4
1,951.6
7,958.9
6,960.6
5,964.4
2,980.4
1,997.0
6,997.4
0,1009.7
2,1027.3
3,1031.2
7,1041.1
6,1046.5
1,1065.0
2,1104.4
6,1131.4
1,1284.0
5,1284.8
6,1290.6
1,1292.0
0,1293.1
5,1293.4
3,1293.7
4,1296.0
7,1296.4
2,1298.0
6,1299.2
3,1301.4
1,1302.9
7,1303.7
5,1304.3
2,1305.0
6,1305.1
3,1307.7
7,1310.9
2,1313.0
1,1313.1
6,1313.8
3,1317.2
5,1318.5
6,1322.3
1,1322.6
2,1323.9
3,1325.9
7,1327.6
5,1328.3
0,1334.5
6,1339.9
1,1341.8
4,1345.7
2,1347.7
3,1357.8
6,1358.3
7,1361.1
5,1365.5
1,1368.0
2,1373.3
6,1378.9
3,1389.9
1,1395.4
6,1398.0
7,1400.6
5,1405.9
2,1407.0
6,1440.1
1,1446.5
3,1457.9
7,1466.1
2,1467.8
5,1468.3
1,1469.0
6,1469.7
3,1472.6
2,1473.5
0,1473.7
7,1475.2
1,1477.2
5,1477.5
4,1478.0
6,1478.1
2,1483.5
7,1484.2
6,1488.9
1,1489.3
0,1494.5
5,1496.0
7,1502.2
2,1503.3
3,1504.7
1,1505.5
6,1505.6
1,1529.0
4,1530.2
7,1530.4
5,1532.4
6,1540.9
2,1541.3
7,1544.5
0,1546.8
3,1548.6
1,1549.6
5,1561.6
6,1565.7
1,1565.9
3,1575.3
2,1588.3
7,1589.7
1,1602.3
6,1617.0
5,1617.4
0,1628.3
1,1647.2
7,1652.6
2,1672.4
3,1682.1
6,1705.6
1,1717.4
1,1905.6
5,1906.2
6,1909.2
7,1911.9
0,1912.4
3,1913.8
2,1913.9
4,1914.6
1,1918.9
6,1919.6
5,1919.6
3,1920.7
7,1924.1
2,1924.7
6,1928.1
1,1929.5
3,1929.8
5,1930.5
2,1932.2
7,1932.3
6,1933.4
1,1937.7
7,1942.0
3,1942.5
2,1942.7
6,1943.0
5,1948.8
1,1949.6
6,1951.3
2,1952.5
7,1955.7
0,1960.6
3,1963.1
1,1974.9
6,1976.9
2,1985.4
5,1991.2
7,1995.4
6,2003.8
3,2008.8
1,2012.7
2,2022.0
6,2023.6
5,2029.7
7,2043.3
1,2067.0
6,2076.5
3,2083.6
0,2083.8
2,2087.2
5,2089.8
1,2090.3
6,2092.7
3,2095.2
7,2097.6
2,2098.5
1,2098.5
6,2100.3
5,2100.6
4,2100.6
3,2102.5
0,2102.6
1,2104.8
7,2106.8
2,2107.9
6,2108.6
3,2113.7
1,2116.7
5,2118.6
7,2122.0
4,2125.6
0,2132.0
6,2134.3
1,2139.0
2,2144.8
5,2153.5
7,2155.0
3,2159.6
6,2160.2
1,2162.5
1,2182.5
6,2185.1
2,2187.3
5,2187.8
7,2195.5
0,2203.0
3,2203.2
1,2220.3
6,2227.9
2,2250.6
7,2252.4
5,2267.7
1,2269.4
6,2295.3
1,2354.8
1,2529.5
5,2530.1
6,2532.2
0,2535.5
7,2535.6
1,2536.0
4,2537.5
3,2537.5
2,2537.9
5,2540.0
6,2543.7
1,2546.4
3,2548.7
7,2550.0
5,2551.5
2,2554.3
6,2554.7
3,2555.9
1,2556.0
6,2558.9
2,2559.4
7,2561.6
5,2562.8
3,2569.2
6,2569.3
2,2571.0
7,2573.2
1,2573.6
6,2579.2
2,2585.0
5,2585.1
0,2585.6
3,2586.1
1,2587.4
6,2606.6
7,2611.7
4,2624.5
1,2627.5
5,2628.6
2,2628.6
3,2630.0
6,2637.7
7,2661.7
6,2704.0
1,2705.9
5,2709.3
3,2710.9
1,2711.3
2,2712.4
0,2713.3
6,2713.5
1,2717.5
5,2717.8
7,2717.9
6,2720.4
2,2720.5
3,2720.5
4,2720.5
7,2722.4
0,2722.9
1,2724.8
6,2726.7
2,2727.5
5,2728.0
7,2733.0
1,2733.8
3,2734.1
6,2734.8
2,2735.7
7,2746.9
1,2754.4
6,2760.4
5,2762.2
3,2770.0
0,2771.0
1,2774.1
2,2776.9
7,2781.8
4,2782.5
6,2785.6
1,2797.8
5,2799.8
3,2807.3
6,2808.8
1,2815.2
2,2819.2
7,2821.6
5,2825.5
0,2831.8
6,2845.4
1,2851.1
3,2876.5
7,2881.5
2,2891.4
1,2897.5
6,2899.7
5,2914.4
1,2971.6
6,3028.8
1,3148.6
5,3148.9
6,3150.7
0,3151.2
7,3152.0
4,3152.0
2,3153.2
1,3153.2
3,3153.4
5,3153.5
6,3156.9
3,3158.0
1,3158.1
7,3158.2
0,3158.5
5,3158.7
2,3158.9
4,3160.9
5,3164.3
1,3164.5
0,3166.2
7,3168.6
